14.715,-11.912,-0.23694,7.7891,-0.13276,1.0667,14.715,-14.715,2.1851,4.8673,0.067215,2.6667,13.781,-5.8393,3.7436,3.3137,-0.067544,0.8,19.801,1.7941,10.287,2.8749,-0.19034,0.079813,0.48002,2155.1
14.715,-11.912,1.5361,7.2246,-0.30852,0.66667,14.715,-14.715,2.0977,5.444,0.10028,2.0667,14.715,-7.2407,4.268,3.0627,-0.080756,0.8,20.388,2.2281,10.362,2.9495,-0.3063,0.060274,0.37098,1845.5
14.715,-10.511,1.0411,7.1472,-0.15713,1.2,14.715,-14.715,2.2443,5.8498,0.0582,2.2667,14.715,-7.7079,4.2117,3.3716,-0.062165,1.1333,21.329,2.1279,10.513,3.1466,-0.29842,0.0046524,0.30594,2324.5
13.781,-3.0364,4.4437,2.6127,-0.045405,0.6,10.978,-14.715,3.2037,4.5558,0.0065667,2.4,14.248,1.635,6.8067,1.8776,0.0097312,0.033333,17.067,4.7811,10.287,1.2643,-0.15416,-0.21179,-0.314,2188.6
14.248,-10.978,0.64498,7.4475,-0.066555,0.93333,14.715,-14.715,3.2842,5.24,0.034196,2.0667,14.715,-6.7736,3.765,3.028,-0.015673,1.4667,20.958,2.1279,10.461,2.8204,-0.16473,-0.07024,0.31965,2521.7
14.715,-8.175,4.2783,4.4813,0.10849,2.0667,14.248,-14.715,2.7794,6.1957,0.00462,3.2,14.715,-5.3721,5.5348,3.6752,0.018276,1.3333,20.968,1.2137,10.772,3.5398,-0.41125,0.12927,0.037487,2300.3
14.715,-10.978,2.2524,6.2763,-0.064576,1.4,14.715,-14.715,2.7429,6.0796,0.064257,2.9333,14.715,-6.3064,4.7931,3.6129,-0.021855,1.2667,22.319,1.3818,10.644,3.4055,-0.26695,0.014814,0.23266,2900.6
14.248,-9.5764,2.8557,6.0165,-0.26342,1.4,14.715,-14.715,2.7078,6.2739,0.085252,2.5333,14.715,-10.511,4.8232,3.6514,-0.091706,1.2,22.309,1.9119,10.741,3.4874,-0.28577,-0.054821,0.19917,2169.9
10.978,-10.511,0.72785,5.712,-0.34643,0.8,14.715,-14.715,-2.1564,6.9,0.35846,1.5333,14.715,-8.175,3.9839,4.0135,-0.050515,1.8667,19.889,2.324,10.471,2.7582,-0.70195,0.092307,0.062187,1693.9
14.715,-12.379,2.215,6.8204,-0.14076,2,14.715,-14.715,1.53,5.9199,0.069741,4.6667,14.715,-7.2407,5.1256,3.8648,-0.024685,1.6,23.75,1.668,10.727,3.8569,-0.38373,0.12021,0.24139,3671.8
14.248,-10.044,3.2268,5.8678,-0.23511,0.8,11.912,-14.715,0.90537,6.0948,-0.007505,3.2667,14.248,-5.3721,5.2117,3.0848,-0.057946,0.66667,18.806,3.194,10.631,2.5213,-0.45537,0.12857,0.11519,1548.8
14.715,-11.445,2.1274,6.6187,-0.2103,1.6667,14.715,-14.715,1.3764,5.8938,0.098741,3.8667,14.715,-5.8393,5.3043,3.8274,-0.042497,1.1333,23.528,0.40456,10.73,3.5394,-0.40079,0.0020931,0.16197,2589.6
14.715,-12.379,2.3641,6.6551,-0.19972,1.7333,14.715,-14.715,2.269,5.9274,0.076325,4.1333,14.715,-7.7079,4.8761,4.1822,-0.015288,1.8,23.978,0.40456,10.786,3.8723,-0.30624,0.18428,0.15444,2959.7
14.715,-11.445,2.4118,6.5585,-0.12506,1.7333,14.715,-14.715,2.3473,5.6321,0.12357,3.7333,14.715,-10.978,5.0968,3.8384,-0.022334,1.5333,23.173,0.40456,10.708,3.4686,-0.25892,0.15328,0.10805,2961.7
14.715,-10.511,1.8346,6.6835,-0.13016,1.2667,14.715,-14.715,2.631,5.7502,0.0311,2.4,14.715,-6.7736,4.4367,3.8767,0.10006,2,21.925,1.0181,10.531,3.4261,-0.27178,0.092414,0.20577,2590.3
14.715,-11.445,0.63723,6.9377,-0.15972,1.1333,12.846,-14.715,1.5977,5.325,0.091003,1.9333,14.715,-6.3064,5.0437,3.8346,0.03752,0.8,22.611,0.77467,10.446,3.2185,-0.38527,0.19111,0.25467,1818
14.248,-13.781,-0.4216,7.156,-0.025351,0.93333,13.781,-14.715,2.3813,5.2447,0.076268,1.6667,14.715,-9.1093,4.5546,3.6324,0.034415,0.66667,22.659,0.77467,10.439,3.0661,-0.20814,0.28588,0.29505,1659.2
14.248,-10.511,1.2376,6.5649,-0.19918,1,13.781,-14.715,1.3284,5.6687,0.024494,2.0667,14.715,-10.978,5.0824,3.8839,-0.03817,1,21.513,1.5316,10.484,3.0698,-0.36449,0.28044,0.16326,2230.4
12.846,-5.8393,3.6773,3.0028,-0.072091,0.93333,13.314,-14.248,-2.6274,4.4463,-0.011799,2.9333,14.715,-5.3721,6.8161,3.3959,0.0080208,0.4,17.903,2.6733,10.232,1.5722,-0.29395,0.71932,-0.3649,1413.1
10.044,-6.7736,2.471,3.6151,0.040816,0.66667,5.8393,-14.715,-3.1264,4.0693,-0.0047455,1.4,14.715,-5.8393,6.9736,3.2791,-0.057864,0.33333,15.984,3.7005,10.127,1.5106,-0.45848,0.76138,-0.48446,1033.5
11.445,-6.3064,2.3235,3.6816,-0.33364,0.8,9.5764,-13.781,-1.584,4.5704,-0.4172,0.8,13.781,-5.3721,7.2871,3.3235,0.027262,0.26667,15.513,4.9161,10.168,1.7329,-0.29687,0.66414,-0.47178,552.08
12.379,-2.1021,4.087,3.0843,0.16818,1.2667,12.846,-14.248,1.2071,4.8837,-0.043125,2.3333,12.846,-0.23357,7.3359,2.1818,-0.053034,0.066667,15.998,3.8733,10.358,1.6613,-0.44536,0.26994,-0.096155,1010.7
12.379,-2.5693,4.633,3.1326,-0.045618,0.53333,10.978,-12.846,-0.087989,4.9285,0.1532,2.2,13.314,-1.1679,6.9448,2.2164,-0.031006,0.13333,17.321,4.7352,10.303,1.5799,-0.26352,0.18745,-0.17934,827.24
10.511,-8.175,1.7381,3.2009,-0.054966,0.6,14.248,-14.715,-0.68681,6.7437,-0.00090188,1.2,14.715,-5.3721,6.614,3.0232,0.032663,0.66667,18.109,2.5048,10.37,2.11,-0.78045,0.27595,-0.30483,1153.8
