0.70071,-11.445,-6.5563,2.5431,-0.29806,0.066667,10.978,-2.1021,4.8295,2.2841,-0.42355,0.066667,10.511,-2.5693,3.5187,2.859,-0.22067,0.46667,13.432,6.972,9.8853,0.88331,0.54183,0.17951,0.73402,371.33
1.635,-11.445,-6.5474,2.3527,-0.37372,0.066667,9.5764,-3.9707,1.0236,3.3916,0.32507,0.93333,10.511,-3.9707,4.7608,3.3929,-0.5627,0.33333,13.12,5.8112,9.7163,0.81873,-0.26972,-0.29872,0.80116,480.94
4.4379,-11.445,-6.3926,3.9135,-0.50509,2.2,10.044,-2.1021,1.236,2.3361,-0.11915,1.9333,12.846,-2.5693,4.212,3.9368,-0.51516,0.33333,15.485,4.4989,9.7758,0.88744,0.062302,0.11213,0.88238,774.71
8.6421,-12.379,-3.4758,5.5492,-1.6701,0.13333,11.445,-3.5036,4.2057,4.7501,-1.3946,1.4,10.511,-2.1021,2.301,3.3241,0.17761,0.86667,14.175,5.7735,9.9204,0.93105,0.94755,-0.30092,-0.18076,303.15
3.5036,-12.379,-3.878,5.3615,-1.9215,0.066667,5.8393,-2.5693,2.1494,1.4473,-0.36033,0.26667,11.445,-3.5036,5.1866,4.4699,-1.5193,0.2,12.611,5.996,9.8168,0.91109,0.72412,0.74457,0.91822,223.43
7.2407,-11.912,-4.2125,5.5556,-2.0968,0.066667,9.1093,-4.4379,2.7674,3.5114,-1.2858,1.4667,12.846,-3.9707,3.9489,3.8976,-1.2183,0.46667,13.593,2.6733,9.8945,1.1225,0.88591,0.82645,0.83566,244.48
1.1679,-13.781,-7.5603,2.0853,-0.41564,0.13333,14.248,-2.5693,3.9979,2.0704,-0.0897,0.26667,10.978,-3.0364,2.8544,3.0495,-0.85774,1.2,18.241,3.5191,9.8575,1.416,0.25708,0.17456,0.65951,364.12
10.511,-13.314,-6.3454,3.3208,-0.33405,0.26667,13.781,-5.8393,3.7341,2.9258,-0.053028,0.93333,14.248,-3.9707,4.3416,3.6651,-0.65542,1.2,20.42,2.9079,10.118,1.9079,0.36005,0.06071,0.41503,680.48
2.1021,-11.445,-7.0269,2.2668,-0.44356,0.066667,10.978,-2.1021,3.8672,2.4385,-0.034513,0.26667,11.912,-3.9707,2.8907,3.7718,-0.91535,1.4,14.282,4.9161,9.8189,1.2328,0.25474,-0.15371,0.54531,375.3
-2.5693,-11.445,-7.279,1.9253,-0.46461,0.033333,11.912,-1.1679,3.953,2.4902,-0.036778,0.26667,10.044,-4.905,2.1847,3.5491,-1.005,0.93333,14.434,7.3677,9.7413,0.96298,0.26359,-0.091568,0.70203,295.19
10.044,-11.912,-1.8508,5.0199,-1.4309,0.93333,14.248,-6.7736,3.0549,2.741,-0.0035531,0.53333,14.715,-0.23357,7.1451,3.4804,-0.88867,0.066667,18.922,3.3279,10.241,1.9054,-0.25814,-0.21137,0.68559,392.56
5.8393,-14.715,-2.5422,4.3816,-0.28734,1.0667,14.715,-10.044,2.2579,4.5915,0.10462,0.53333,14.715,-3.9707,6.7836,3.8514,-0.46825,0.46667,22.678,3.9844,10.395,2.1298,-0.051594,0.062358,0.69426,798.1
-0.23357,-10.978,-6.9177,2.4937,-0.6305,0.033333,8.175,-5.3721,1.353,2.5153,-0.074995,1.0667,12.379,-1.1679,4.4826,3.6204,-0.99368,1.1333,15.611,5.996,9.7027,1.1068,0.056683,-0.0064072,0.81911,385.87
1.635,-14.715,-7.4546,2.8357,-0.61311,0.066667,9.1093,-5.3721,2.1537,2.5248,-0.25185,1.3333,14.248,-5.3721,3.1441,3.8677,-1.1611,0.93333,20.162,2.9079,9.832,1.6474,0.24657,0.041939,0.50193,373.55
2.5693,-12.846,-7.8867,2.1561,-0.50366,0.066667,8.6421,-3.5036,1.5596,2.4276,0.057062,1.5333,14.715,-4.4379,3.0542,3.4392,-0.90002,1.5333,16.508,3.9844,9.733,1.2385,-0.12898,-0.19981,0.65122,336.16
14.715,-14.715,-4.5094,5.0288,-1.2166,0.2,10.044,-2.1021,4.0147,1.9866,-0.14208,0.26667,10.978,-2.5693,4.8347,3.7983,-0.96624,0.33333,16.322,4.0388,10.049,1.5474,0.36682,0.33537,0.7852,456.35
14.248,-13.314,-4.9383,5.1654,-1.5125,0.46667,14.715,-14.715,3.7243,2.8845,-0.457,0.46667,14.248,-4.4379,3.8921,4.0675,-1.1962,0.6,23.239,5.4628,10.063,1.8818,0.5289,0.4768,0.81608,427.54
14.715,-13.781,-2.445,5.2527,-1.4282,0.6,14.715,-2.1021,4.3621,2.3977,-0.22629,0.066667,13.781,-3.9707,5.5793,4.244,-1.1581,0.33333,20.759,3.5191,10.18,1.9261,0.54112,0.40947,0.75074,468.53
6.3064,-11.912,-3.491,5.3982,-2.0796,0.066667,9.5764,-0.70071,4.1962,1.8467,-0.49058,0.13333,10.511,-4.4379,4.9336,3.7352,-1.2818,0.2,12.952,6.2456,9.9783,0.94744,0.51457,0.55987,0.88424,223.83
0.70071,-12.379,-8.0616,1.6686,-0.31169,0.066667,7.7079,-3.0364,2.684,2.0706,0.047748,0.46667,13.314,-2.1021,2.4775,3.1341,-0.85096,1.2,15.4,5.3416,9.6979,1.0634,-0.063279,-0.29927,0.56662,340.44
2.5693,-14.715,-6.1097,3.0355,-0.62375,0.066667,7.7079,-8.175,-0.29839,3.2049,0.47951,0.6,14.248,-3.5036,4.9653,3.9397,-0.9086,0.86667,17.371,1.3818,9.7169,1.6074,-0.61255,-0.53103,0.70886,542.79
-0.70071,-12.379,-7.5623,2.2804,-0.61323,0.033333,14.248,-4.905,1.9038,2.8121,-0.026731,0.73333,12.379,-4.905,2.9052,4.1074,-1.287,0.73333,18.702,4.7352,9.854,1.4266,-0.10681,-0.13698,0.66808,315.22
-2.5693,-10.978,-7.1896,1.836,-0.49005,0.033333,10.511,-3.5036,3.1222,3.0932,0.58951,0.33333,10.978,-3.0364,3.5346,3.2253,-1.1204,0.46667,13.07,6.1753,9.8181,0.88883,0.097625,-0.45635,0.64702,204.99
0.23357,-10.978,-6.2306,3.3243,-0.88649,0.066667,4.905,-3.0364,0.95798,1.9828,0.3022,1.9333,10.978,-6.7736,4.664,4.3293,-1.1347,0.13333,12.524,6.972,9.7171,0.83588,-0.3144,-0.39337,0.84866,290.98
6.3064,-12.846,-5.2396,4.0029,-0.67475,0.13333,3.9707,-9.5764,-0.46521,3.4211,0.75324,0.26667,11.445,-5.3721,4.9192,3.797,-0.69294,0.066667,13.416,6.5191,9.6484,0.89848,-0.68567,-0.28074,0.58215,298.1
2.1021,-13.781,-5.3679,3.2258,-0.97972,0.33333,6.7736,-3.9707,1.3497,1.7907,0.36119,1.0667,12.846,-6.3064,5.7232,4.4347,-1.1565,0.2,15.243,1.7941,9.7651,1.1032,-0.59969,-0.45648,0.81388,330.32
7.7079,-14.248,-0.84566,5.8223,-0.52057,0.66667,3.0364,-14.715,-4.6455,4.5379,0.35027,1.2,12.846,-5.8393,3.3077,3.6454,-0.18174,0.86667,15.929,4.4008,9.9222,1.5585,-0.65806,0.30649,0.076723,675.41
6.7736,-11.912,-2.5804,5.3577,-1.6276,0.13333,14.715,-0.70071,5.8157,3.0569,-0.81519,0.066667,14.715,-4.905,2.6372,4.2932,0.42049,0.13333,20.748,5.8486,10.071,1.5266,0.8005,-0.15255,-0.17376,440.29
7.7079,-12.379,-2.774,6.4433,-1.6417,0.26667,14.715,-0.70071,4.7542,2.769,-0.50819,0.2,10.978,-8.175,-0.87114,4.496,0.87495,0.33333,17.207,5.9595,9.9439,1.1807,0.73967,-0.25065,-0.59545,406.73
