-5.8393,-14.715,-9.1941,2.3286,0.012427,0.033333,7.7079,-0.23357,2.4499,0.97564,-0.056701,0.066667,3.9707,-1.1679,0.763,1.0059,0.069155,1.1333,15.998,6.3838,9.6481,2.3253,-0.28835,0.015871,-0.064928,319.8
-6.3064,-14.715,-9.1975,1.9653,0.01342,0.033333,5.8393,-0.70071,2.481,0.95802,0.013712,0.066667,3.0364,-3.0364,0.53808,0.99128,0.016605,1.3333,15.442,6.6188,9.6326,2.0022,-0.31006,0.20779,-0.062775,287.85
-5.8393,-14.715,-8.9674,1.8981,-0.0036364,0.033333,7.2407,1.1679,3.296,0.94751,-0.11617,0.033333,3.5036,-1.1679,1.0121,0.83817,-0.003609,1,15.541,6.3151,9.6784,1.9568,-0.40982,0.20838,-0.087025,271.91
-5.3721,-14.715,-9.2667,2.0834,0.063208,0.033333,3.5036,-1.635,1.6558,0.80935,-0.00401,0.4,3.9707,-0.23357,1.4654,0.83644,0.0021964,0.13333,14.852,5.7356,9.6069,2.0394,-0.10775,0.14902,0.00091727,292.32
-5.8393,-14.715,-9.2892,2.1367,-0.015821,0.033333,5.8393,-1.1679,1.5848,0.9446,-0.12189,0.66667,6.7736,-1.1679,1.4672,1.2271,-0.094122,0.73333,15.583,6.3151,9.66,2.1433,-0.070808,0.33845,-0.095407,303.28
-3.9707,-14.715,-9.2442,2.1754,-0.094719,0.033333,4.905,-0.70071,1.2526,0.85736,-0.1314,0.66667,8.6421,-0.23357,1.8651,1.482,-0.14987,0.33333,14.748,6.2804,9.695,2.04,0.090539,0.43023,0.20921,290.78
3.9707,-13.781,-6.0525,5.2205,1.0237,0.066667,7.2407,-3.0364,1.7188,1.914,0.060313,0.73333,10.978,-0.70071,4.1025,3.4021,0.39483,0.13333,13.895,5.7356,9.8027,1.6158,0.25037,0.43103,0.81949,183.28
4.4379,-14.248,-7.6758,4.1553,0.1418,0.066667,8.175,-3.0364,1.3603,1.6961,-0.067366,1,11.912,-1.635,2.1134,3.2543,-0.087282,1.4,14.57,5.6203,9.6586,1.6212,0.23123,0.45706,0.77597,669.24
5.8393,-14.715,-7.1467,4.4095,0.24295,0.066667,10.044,1.1679,4.2038,1.352,-0.08456,0.033333,10.511,-1.635,1.7844,2.3623,0.050687,2.1333,15.861,6.1042,9.7405,1.9629,-0.1442,0.086046,0.76003,608.62
5.8393,-14.715,-6.8657,4.6829,0.30339,0.066667,12.379,0.70071,4.1274,1.6049,-0.094995,0.033333,10.044,-2.1021,1.2704,2.7862,0.17523,1.8667,16.241,6.2105,9.715,1.9015,-0.18104,-0.016521,0.87643,628.33
4.905,-14.248,-7.1568,4.5205,0.32587,0.066667,10.511,-9.5764,3.857,1.608,-0.10387,0.066667,10.044,-2.1021,1.4318,2.7109,0.17359,1.5333,16.362,5.3823,9.7055,2.0633,-0.16167,0.12114,0.82264,564.99
5.8393,-14.248,-6.7078,4.6771,0.3544,0.066667,12.379,0.70071,4.6789,1.7272,-0.11899,0.033333,10.044,-1.635,1.793,2.7717,0.14569,1.7333,17.434,4.7811,9.8855,2.2027,-0.50591,-0.23781,0.82824,569.32
6.3064,-14.248,-7.0109,4.2681,0.23343,0.066667,10.044,0.23357,4.7262,1.604,-0.044838,0.033333,10.511,-2.5693,1.6242,2.4275,0.013338,2,16.705,2.6733,9.7946,2.1966,-0.41421,-0.14725,0.73564,596.98
6.7736,-13.781,-6.9598,4.4654,0.42307,0.13333,11.912,1.1679,4.4211,1.6619,-0.033165,0.033333,10.511,-2.5693,1.3184,2.6358,0.16417,1.6,15.442,5.3823,9.7674,1.9772,-0.14583,0.016665,0.80962,546.68
-4.905,-13.781,-8.4565,1.7566,0.011299,0.033333,6.7736,1.635,3.9112,0.88428,0.019154,0.033333,5.3721,0.23357,2.201,0.84377,0.0052088,0.033333,14.852,5.8112,9.6455,1.7875,-0.51132,0.2548,0.020413,506.26
14.248,-11.912,1.7308,5.9571,0.2566,0.66667,13.314,-13.314,4.0838,3.2947,-0.14934,0.86667,14.715,-4.4379,6.5114,3.2735,0.69488,0.066667,21.875,3.7005,10.639,2.4069,-0.2964,-0.055168,0.31594,608.79
