0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.044606388,-0.1627176,-0.66580445,-0.15327251,-0.1776168,0.56188273,0.13995737,0.6764831,0.23302358,0.24874482,0.16300036,-0.22648013,0.090514824,0.6062041,-0.42597115,0.45489165,0.73869246,0.08155126,-0.29692575,-0.56754935,0.4579979,-0.28846517,0.5058696,0.7469156,-0.15158193
0.05565719,-0.16722141,-0.67626935,-0.15609033,-0.17611837,0.56563187,0.1387121,0.6750865,0.22279172,0.24367154,0.17938073,-0.22506373,0.08114813,0.60790765,-0.42306423,0.45936257,0.74228173,0.08229701,-0.29836923,-0.57038456,0.45805827,-0.3020503,0.5003004,0.75044984,-0.15480553
0.04346283,-0.16437557,-0.67548746,-0.15653273,-0.17920725,0.5645871,0.14114897,0.67586166,0.22648959,0.24560224,0.17492057,-0.22726935,0.084800065,0.6072198,-0.4328833,0.45657957,0.7407735,0.08092185,-0.29942253,-0.5678219,0.45811984,-0.293896,0.50081325,0.7494921,-0.15348165
0.033896472,-0.1622994,-0.67531264,-0.15720008,-0.18196642,0.5637295,0.14086692,0.6761994,0.22684895,0.24536468,0.17333253,-0.22868885,0.08553333,0.6057862,-0.43801883,0.45508388,0.73998886,0.07919926,-0.29850844,-0.5660652,0.45777482,-0.28813982,0.50163066,0.7485545,-0.15377317
0.0373932,-0.16244331,-0.6745348,-0.15693806,-0.18152666,0.56362367,0.13912219,0.675822,0.22577733,0.24436076,0.1741901,-0.22773267,0.08453154,0.60502183,-0.43336666,0.45598495,0.7402149,0.07926046,-0.29668233,-0.5666041,0.45741892,-0.28957918,0.50223565,0.748207,-0.15452924
0.033635434,-0.16123572,-0.6740101,-0.15722626,-0.18236859,0.5632699,0.13978873,0.6760272,0.22726765,0.24526046,0.17233975,-0.22856969,0.08623834,0.6051167,-0.43649605,0.45471746,0.73950917,0.07892366,-0.29679206,-0.56560445,0.45762384,-0.28634477,0.5027102,0.7477879,-0.15408553
0.029473513,-0.15983337,-0.67208,-0.15613137,-0.1831213,0.5620495,0.14048761,0.67676675,0.23062983,0.2464264,0.16761541,-0.22885366,0.08922438,0.60441226,-0.4393251,0.4537518,0.73865646,0.07813719,-0.29754126,-0.5645924,0.45758933,-0.28246966,0.5041959,0.7469668,-0.1537484
0.021259878,-0.15741584,-0.67073494,-0.15633304,-0.18520044,0.5609738,0.14086224,0.6772762,0.23290816,0.24748032,0.16396755,-0.23000231,0.09158957,0.6033325,-0.4440797,0.45199054,0.737614,0.07679899,-0.2971561,-0.5628169,0.45750362,-0.2761071,0.5055692,0.7459123,-0.15354209
0.033375107,-0.16117908,-0.6732238,-0.15608725,-0.18224432,0.56281155,0.13986166,0.67623407,0.2282164,0.24534163,0.17081597,-0.22819392,0.08669366,0.6045517,-0.43628833,0.4548652,0.73937327,0.07856786,-0.29728383,-0.56548345,0.45751047,-0.28622752,0.5031542,0.7476113,-0.15399626
0.038086697,-0.16200657,-0.67356855,-0.1559803,-0.18104106,0.563395,0.13942643,0.6759869,0.22758068,0.24504307,0.17232092,-0.22765477,0.08603462,0.60528374,-0.4333033,0.45549768,0.73985445,0.079374485,-0.29703528,-0.56632036,0.45767134,-0.28895044,0.50282216,0.748101,-0.15392871
0.03131109,-0.16033381,-0.67284983,-0.15628333,-0.18274042,0.562569,0.14035061,0.676461,0.22961909,0.24612443,0.16929843,-0.22871907,0.08807901,0.6045857,-0.43829918,0.45412505,0.7390437,0.078519545,-0.2973493,-0.5650336,0.45763093,-0.2842054,0.50354064,0.74732316,-0.15373611
0.025852002,-0.15907472,-0.67194104,-0.15657893,-0.1840452,0.5617317,0.1406813,0.67693824,0.23109606,0.24692923,0.16652241,-0.2293841,0.08972481,0.6040643,-0.44175997,0.45314583,0.73841566,0.07767219,-0.2974204,-0.56407887,0.4575478,-0.2801644,0.504517,0.74666387,-0.1537845
