3.0364,-14.715,-8.6817,2.9029,0.091358,0.2,10.978,-6.3064,2.4599,1.285,0.020125,0.6,9.5764,-2.1021,1.526,1.9988,0.064148,3.8,14.983,6.0684,9.7918,1.3908,0.50492,0.44182,0.74306,1881.7
2.5693,-14.715,-8.8845,2.5233,0.067961,0.33333,10.511,-1.1679,2.58,1.3698,0.028677,0.53333,10.044,-2.1021,1.2216,1.656,0.035351,2.9333,15.456,6.5191,9.7873,1.5066,0.3229,0.26901,0.61629,1515.5
3.5036,-14.248,-8.4741,2.5071,0.035734,0.13333,8.6421,-3.5036,3.4243,1.3194,0.002116,0.2,10.044,-1.1679,1.7566,1.705,0.023387,1.9333,14.719,5.9595,9.7859,1.3355,0.27778,0.3474,0.69563,1754.5
5.8393,-14.715,-6.464,5.5282,0.82211,0.066667,10.978,0.23357,3.9158,1.7734,-0.056159,0.033333,10.511,-1.635,2.2505,2.8107,0.58354,1,17.257,6.4179,9.9474,2.1658,0.20716,0.27277,0.76721,320.5
4.905,-14.715,-6.5687,4.9999,1.2499,0.13333,9.1093,-2.5693,3.3262,1.9849,0.016377,0.26667,10.978,-2.1021,2.7092,3.2302,1.0049,0.53333,15.243,5.6203,9.8322,2.0157,0.034772,0.31205,0.83885,196.72
3.9707,-14.715,-6.7805,4.3434,0.010441,0.13333,12.846,0.70071,3.8536,2.3312,-0.24208,0.033333,10.511,-0.70071,2.9687,2.5631,0.13801,0.26667,17.041,4.3005,9.8677,1.7514,0.43655,0.2671,0.70801,517.48
5.8393,-14.715,-8.7252,3.0832,0.038412,0.066667,10.044,-3.0364,1.6789,0.91265,-0.0074641,1.2,10.978,-1.1679,2.0441,1.8826,0.019724,2.0667,15.343,3.5191,9.6945,1.7377,-0.082076,-0.0062195,0.63552,3907.6
8.6421,-14.715,-8.6531,2.9683,-0.0018487,0.26667,12.379,-3.5036,2.1399,1.8628,-0.0026532,3.3333,10.511,-2.1021,1.9098,1.5946,-0.0083454,4.8667,15.611,4.1978,9.7263,1.8228,0.45172,0.12991,0.25801,8275.7
4.905,-14.248,-8.1319,2.7058,0.022675,0.066667,13.314,-0.23357,4.2952,1.1212,0.003085,0.066667,10.511,-3.9707,0.69479,1.705,0.0063847,7,15.4,4.4008,9.6937,1.6039,-0.014563,0.221,0.65599,2779.6
5.3721,-13.781,-7.857,2.5103,0.014012,0.066667,12.379,0.23357,4.8089,1.2641,-0.0076075,0.033333,11.912,-2.5693,1.2393,1.9643,0.020578,6.8667,15.456,6.2804,9.7775,1.5961,-0.21649,-0.077208,0.57453,3859.3
4.4379,-14.715,-7.1544,3.1672,0.026067,0.33333,14.248,-1.635,5.1243,2.3641,0.0068146,0.26667,13.314,-3.5036,2.3137,2.3465,0.028234,3.4667,16.534,5.996,10.085,1.4848,0.44858,-0.15813,0.32339,4251.7
3.9707,-14.715,-7.9198,3.0116,0.030246,0.13333,11.912,-3.9707,3.2378,2.2756,0.013307,1.4667,12.379,-6.3064,1.9987,2.5431,-0.0035713,4,15.085,4.6421,9.7728,1.5485,0.39765,0.010093,0.52984,2838.2
5.3721,-14.715,-8.2158,3.0614,-0.014383,0.066667,14.715,-3.0364,2.9434,2.0083,-0.031094,0.93333,10.511,-6.3064,1.6528,2.1317,-0.0094379,3.7333,18.888,4.7811,9.7119,1.5857,0.35015,-0.147,0.40952,3688.3
4.905,-14.715,-8.3346,2.9569,0.014915,0.066667,11.445,-5.3721,3.1643,1.6288,-0.011044,0.4,10.511,-2.1021,2.1589,2.1103,-0.042469,2.2,19.889,5.0475,9.8216,1.8741,0.022086,0.16144,0.51792,2159.4
2.5693,-14.715,-7.4757,3.0476,0.105,0.66667,10.978,-0.23357,4.4105,1.904,-0.036977,0.13333,11.445,-2.1021,1.906,2.7021,0.12856,1.9333,15.513,2.6733,9.8348,1.5623,0.15016,0.031737,0.76455,1327.8
14.715,-14.715,-6.8838,3.8814,-0.0079688,0.33333,13.781,-1.635,5.2148,2.2408,-0.036594,0.066667,10.044,-3.0364,1.5497,1.9307,0.008407,3.5333,17.596,5.8112,9.9019,1.6534,0.34034,0.13604,0.48001,3070.8
0.70071,-14.715,-7.9719,2.6996,0.069875,0.33333,11.445,-0.23357,4.0877,1.7913,0.039445,0.13333,9.5764,-3.5036,1.4957,2.3581,0.056044,4.0667,15.456,5.7735,9.7953,1.6115,0.32153,0.31106,0.65146,2566.2
4.905,-14.715,-7.9316,3.219,-0.0078735,0.4,14.248,-5.8393,3.5944,2.2167,-0.007891,0.66667,10.044,-9.1093,1.3714,2.2116,0.018649,3.2667,15.667,4.7811,9.7797,1.4903,0.41045,-0.10729,0.30753,2394.7
4.905,-14.715,-7.8012,3.4018,-0.04355,0.13333,13.314,-2.1021,3.7703,1.9552,-0.092793,0.13333,10.511,-1.635,1.9507,2.2208,-0.041298,2.1333,15.414,6.1399,9.8227,1.6436,0.19516,0.019147,0.65897,1525.1
4.4379,-14.248,-7.5028,3.5976,-0.040111,0.066667,10.511,-2.1021,3.8475,1.8347,-0.087018,0.33333,10.511,-2.1021,2.4798,2.6203,-0.096921,1.5333,16.547,5.8112,9.8413,1.8825,0.15835,0.22501,0.67437,1309.7
4.905,-14.248,-4.4706,5.9534,0.48026,0.066667,10.044,-3.5036,3.0271,1.6816,-0.063032,0.66667,10.511,-1.635,4.428,3.9244,0.2839,1.4667,15.915,5.5813,10.002,1.5288,-0.38767,-0.37511,0.9063,1575.9
