10.044,-6.3064,3.4313,4.812,0.10054,3.4667,11.912,-1.635,4.0261,1.8043,0.072093,0.33333,11.912,-4.905,6.2487,3.4012,-0.15363,0.13333,12.278,7.0032,10.227,0.60897,0.19689,-0.61198,-0.80027,997.17
10.511,-5.3721,3.7196,4.8724,-0.49935,0.53333,8.175,0.23357,3.5919,1.6966,0.15457,0.033333,12.379,0.70071,7.0583,1.9402,0.18833,0.033333,13.593,7.1574,10.302,0.84926,-0.48934,0.41625,-0.9056,282.37
10.978,-5.8393,7.0931,2.8917,-0.019011,0.33333,12.379,-1.635,1.2447,2.1003,-0.01933,15.4,11.445,-2.5693,6.3741,1.318,0.031558,0.13333,15.214,5.7356,10.329,0.55884,-0.65535,-0.2924,-0.33623,3714.3
11.912,-8.6421,2.9805,3.4959,0.045193,1.0667,11.912,-4.905,0.8813,2.5941,-0.036242,1.5333,13.781,0.23357,8.6116,1.3735,0.0047588,0.033333,17.927,5.3823,10.196,0.82737,-0.59705,-0.30355,-0.19714,1498.4
10.511,-4.905,3.7462,4.0424,0.16824,0.66667,11.912,-9.1093,1.1268,2.2296,-0.052729,3.6667,14.248,2.1021,8.0721,1.9364,-0.055058,0.033333,15.243,7.1268,10.234,0.8733,-0.052926,-0.27543,-0.75895,1061.9
7.7079,-3.9707,4.5058,1.4462,-0.01671,0.26667,8.6421,-8.175,-0.68836,1.1678,-0.0025589,5.8667,14.248,0.23357,8.8181,0.61238,0.0098867,0.033333,16.468,2.2281,10.107,0.45456,-0.41248,0.14438,-0.40043,2387.6
10.044,-5.8393,5.7166,3.3252,-0.021548,0.13333,10.044,-2.5693,1.8403,3.1176,-0.0099596,4,12.846,4.905,7.1315,0.92509,-0.0011467,0.033333,13.657,7.2783,10.404,0.55185,-0.66875,0.023898,-0.50307,1112.8
10.044,-6.3064,6.0361,4.5865,-0.14609,0.2,10.511,-1.1679,2.3311,2.2688,0.054192,1.2,12.379,3.5036,6.3064,1.354,0.061506,0.033333,13.593,7.2783,10.45,0.65569,-0.8707,0.49473,-0.69727,791.54
10.978,-7.2407,5.4326,3.8194,-0.071425,0.4,10.511,-7.7079,-2.1786,4.6934,-0.19558,0.53333,14.248,1.635,5.357,2.2043,-0.014111,0.033333,15.229,6.8775,10.192,0.72525,-0.40424,0.75153,-0.75322,1144.6
9.1093,-7.2407,1.2477,5.0648,0.17867,0.4,9.5764,-5.3721,3.6855,2.0807,0.13313,0.13333,11.912,0.23357,7.6608,1.5346,-0.13108,0.033333,13.721,6.4179,10.276,0.72659,-0.38979,-0.13313,-0.63558,701.28
13.314,-11.445,7.461,4.6136,-0.030381,0.4,11.445,-3.9707,1.8499,2.8014,-0.038253,4.2667,13.781,0.70071,4.3336,1.8021,0.05084,0.033333,20.097,4.9161,10.463,0.87205,-0.66084,0.34475,-0.53579,1860.3
9.5764,-5.8393,5.9205,4.0362,-0.098148,1.2,7.2407,-2.1021,1.5327,1.5158,0.024302,1.6667,11.912,4.4379,7.12,1.3125,0.052773,0.033333,13.705,6.8137,10.391,0.63558,-0.44919,0.37214,-0.81416,803.08
9.1093,-6.7736,4.1131,4.1402,-0.20197,0.66667,10.978,-9.1093,3.0876,2.9253,0.1927,1.2,13.781,1.635,7.3072,1.4436,0.022809,0.033333,15.874,5.3006,10.337,0.85921,-0.16883,-0.23572,-0.33272,888.76
