0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-0.742641,-0.56108934,-0.5790335,-0.6924641,-0.7685635,0.70320606,-0.46408507,0.1866015,0.65205896,0.35237452,0.79802936,-0.5751826,-0.0018415737,-0.61266357,0.6024412,0.13572794,0.10407262,0.839283,-0.6604362,-0.3635452
-0.7412068,-0.55955017,-0.5771745,-0.6917863,-0.76759815,0.70317173,-0.46242386,0.18513347,0.65159786,0.35163566,0.7970221,-0.57477474,-0.0030159696,-0.6124849,0.60204,0.13107367,0.10404463,0.83945566,-0.6594442,-0.36448023
-0.7407847,-0.5590235,-0.57652855,-0.6918192,-0.7674727,0.7037567,-0.462462,0.18445273,0.652052,0.35166973,0.79677,-0.57476056,-0.0036579412,-0.61271715,0.6025274,0.12853372,0.10391174,0.840144,-0.6591263,-0.3649343
-0.7405516,-0.55898917,-0.5762386,-0.69158846,-0.7673779,0.70353293,-0.46216542,0.18399906,0.6517643,0.3516227,0.7966384,-0.57479936,-0.0039547123,-0.612662,0.60234874,0.12697813,0.10385102,0.840228,-0.65894747,-0.36521935
-0.74056625,-0.55889076,-0.5762451,-0.6917453,-0.76742065,0.7039156,-0.4625408,0.18404181,0.65219015,0.3517279,0.7966534,-0.5747041,-0.0040401197,-0.6127786,0.60272104,0.12730634,0.10383196,0.84048074,-0.659003,-0.36504176
-0.7406694,-0.5589383,-0.5763888,-0.6919519,-0.76758397,0.7041022,-0.46276024,0.1843137,0.6523533,0.3518553,0.79678357,-0.5746296,-0.0037436176,-0.6128175,0.6028131,0.12805481,0.10386313,0.8404643,-0.6591599,-0.36518472
-0.74043876,-0.55888057,-0.57624626,-0.6917932,-0.7675205,0.7041829,-0.46296075,0.18422826,0.6524436,0.35193524,0.7966121,-0.57430637,-0.0038624445,-0.61278075,0.60295135,0.12787904,0.103875436,0.840568,-0.6590666,-0.36521256
-0.7398352,-0.55850786,-0.575555,-0.6913337,-0.76709664,0.70411724,-0.46259004,0.18357237,0.6522797,0.3517448,0.79604715,-0.5740875,-0.004445762,-0.6126277,0.6028596,0.12610713,0.10386899,0.84064686,-0.6586224,-0.36562765
-0.7406164,-0.55907094,-0.5764107,-0.69156724,-0.7673596,0.7034622,-0.46241143,0.184308,0.65182745,0.35164475,0.7965813,-0.5745784,-0.0039353343,-0.6125941,0.60247946,0.12789626,0.10390615,0.84010684,-0.6589942,-0.36476108
-0.74035674,-0.55887526,-0.5761331,-0.69167006,-0.7674173,0.7040895,-0.46288508,0.18398234,0.6523874,0.35195535,0.796527,-0.5744083,-0.004151048,-0.6127588,0.6030246,0.12722579,0.10382555,0.84062696,-0.6589668,-0.36512315
-0.7390189,-0.55816334,-0.5746586,-0.6904772,-0.76642877,0.7031215,-0.46153238,0.18284318,0.6515316,0.3513931,0.79507244,-0.5736952,-0.0053597568,-0.61225235,0.60251933,0.12310186,0.103870146,0.84044576,-0.65788126,-0.3654873
-0.73366654,-0.55540997,-0.5690231,-0.6855574,-0.7626623,0.7018713,-0.4617691,0.17654069,0.65118384,0.34959835,0.78836316,-0.57046294,-0.013818803,-0.61110145,0.6040549,0.10517494,0.10340146,0.84268796,-0.65335804,-0.36561862
-0.7354181,-0.5560413,-0.57068175,-0.68649477,-0.7634266,0.7016357,-0.4605152,0.17816257,0.6503341,0.34896123,0.7899539,-0.5717822,-0.011840123,-0.61136305,0.6026614,0.10874485,0.10366337,0.84135765,-0.65412956,-0.36575502
-0.7302807,-0.5524736,-0.56519926,-0.68353516,-0.7602795,0.69975775,-0.45729792,0.17533436,0.6490959,0.347722,0.7850209,-0.5683358,-0.014671677,-0.60957015,0.6022023,0.09815338,0.103736445,0.84127164,-0.65105236,-0.3669845
-0.7325572,-0.5539349,-0.5675274,-0.6847164,-0.76156235,0.7000055,-0.45747805,0.17643625,0.6487854,0.34789997,0.7874001,-0.57027465,-0.013095127,-0.6103164,0.60152435,0.10175748,0.10375917,0.84082,-0.652315,-0.3668651
-0.7307526,-0.55262554,-0.56576335,-0.68415165,-0.7608243,0.7010011,-0.45807126,0.17566824,0.64966613,0.34805757,0.7860186,-0.56861997,-0.01383244,-0.6099462,0.60237557,0.100081325,0.10370888,0.8415606,-0.65158546,-0.3676469
-0.73153085,-0.5530848,-0.5664242,-0.6844999,-0.7611511,0.70051575,-0.45790324,0.17603117,0.64945924,0.34802985,0.78646624,-0.5692818,-0.013588516,-0.61018085,0.6021942,0.10053538,0.1036977,0.8414148,-0.6518964,-0.36720878
-0.73229396,-0.5537929,-0.56740093,-0.6848107,-0.761617,0.7005388,-0.45820266,0.17653261,0.64926076,0.34822375,0.78741163,-0.56985044,-0.012962165,-0.61030227,0.60194516,0.10224728,0.1037346,0.8411764,-0.6523818,-0.36696407
-0.7281296,-0.5509438,-0.5631796,-0.6825761,-0.7592082,0.7004369,-0.4575081,0.17418006,0.6495751,0.347547,0.7834139,-0.56669265,-0.015832532,-0.60911345,0.60266393,0.09496514,0.10369001,0.84192246,-0.65002614,-0.36773115
-0.7310972,-0.5528549,-0.5660281,-0.68418425,-0.76087755,0.7002166,-0.45794252,0.1757747,0.6493584,0.34790885,0.7859188,-0.5689374,-0.013972069,-0.6099996,0.6022315,0.099279426,0.10369329,0.8415276,-0.65158904,-0.36712548
-0.7318036,-0.5532665,-0.56681216,-0.6846914,-0.76139396,0.7008001,-0.45853302,0.17618419,0.6498189,0.34824774,0.7867279,-0.569302,-0.013749684,-0.61031574,0.60261405,0.10093664,0.1036441,0.84163284,-0.652065,-0.3667448
-0.7288564,-0.55169636,-0.56387055,-0.68279576,-0.75958645,0.6996734,-0.45768797,0.17447874,0.649504,0.3478754,0.7837017,-0.56725293,-0.015723644,-0.60927075,0.6029643,0.09520724,0.1035698,0.841988,-0.65033484,-0.36678302
-0.7298429,-0.55205435,-0.5647399,-0.6831602,-0.75991005,0.69929546,-0.45732138,0.17494878,0.64907205,0.34737742,0.7842245,-0.56795573,-0.015448135,-0.6094691,0.60238576,0.09652095,0.10366974,0.8414892,-0.6506037,-0.3664535
-0.73145086,-0.5530529,-0.5664701,-0.6843084,-0.7610309,0.70050454,-0.45835617,0.17601101,0.649568,0.347886,0.7861731,-0.5690098,-0.014117912,-0.61005527,0.60243905,0.10033878,0.10369403,0.84149224,-0.65172154,-0.36661223
-0.72981507,-0.5519676,-0.5651384,-0.68463844,-0.761197,0.70267534,-0.46133342,0.17565562,0.6524645,0.3496559,0.78514934,-0.56728286,-0.0145809315,-0.6100868,0.60540307,0.09980125,0.103179306,0.8438081,-0.65162206,-0.36689407
-0.72885716,-0.55085886,-0.5641303,-0.683262,-0.75962514,0.70064896,-0.46020237,0.17562883,0.65144503,0.3478981,0.7828273,-0.56546646,-0.016513424,-0.60889494,0.60488945,0.09995599,0.1033996,0.8426277,-0.6504477,-0.36372522
-0.726712,-0.5491185,-0.56175935,-0.681699,-0.75785905,0.6989388,-0.45899698,0.1744993,0.6512648,0.34686935,0.7795852,-0.56355965,-0.01880555,-0.6080632,0.60525423,0.09536717,0.10339445,0.84260255,-0.64871013,-0.36251962
-0.7264787,-0.5487653,-0.5614313,-0.681746,-0.7577295,0.6987574,-0.4585644,0.17458744,0.65126735,0.34675172,0.77932537,-0.5633973,-0.018692406,-0.6080486,0.6051947,0.09464814,0.10343191,0.84255844,-0.64856863,-0.36273527
-0.7258396,-0.54827464,-0.56069326,-0.6817575,-0.7576881,0.6987195,-0.45797175,0.17409797,0.6511667,0.34695458,0.7793308,-0.5634113,-0.018272532,-0.6080885,0.60501134,0.09240117,0.1033198,0.84284484,-0.64850146,-0.36392686
-0.7267798,-0.5490838,-0.56181467,-0.6819744,-0.75810444,0.6989236,-0.45828056,0.17459196,0.65085125,0.34696525,0.7803121,-0.5640126,-0.017873952,-0.60822755,0.60464317,0.094791904,0.10342573,0.8424433,-0.64894295,-0.3635596
-0.7274494,-0.54955506,-0.5624965,-0.6822391,-0.75838745,0.69900376,-0.45838982,0.17502844,0.65074235,0.34696576,0.78076947,-0.5643689,-0.017753003,-0.6082923,0.6045493,0.09614159,0.10349948,0.842126,-0.64920396,-0.363265
-0.7270001,-0.5492073,-0.56198305,-0.6823799,-0.75839657,0.69945556,-0.45868543,0.17478766,0.6513247,0.3473297,0.78062975,-0.5641203,-0.01755067,-0.60840404,0.60498095,0.09558248,0.10339237,0.84269166,-0.6492381,-0.36379838
-0.72675115,-0.5490324,-0.56183845,-0.68199354,-0.75806695,0.6993141,-0.4587815,0.17475292,0.6512794,0.3470659,0.7801396,-0.56366944,-0.018029707,-0.6081699,0.6050443,0.09596721,0.10340786,0.84257257,-0.64896566,-0.36314008
-0.7251448,-0.547955,-0.5602208,-0.6812358,-0.7571961,0.69880295,-0.45806646,0.17390938,0.6510974,0.34685987,0.77876097,-0.56279665,-0.01849478,-0.6076592,0.6049205,0.09258958,0.10336269,0.84275246,-0.6481857,-0.36375517
-0.72645074,-0.5488665,-0.561535,-0.68194425,-0.7580259,0.69919777,-0.45829737,0.1745717,0.6509329,0.34701362,0.7802032,-0.56377614,-0.017634463,-0.60812396,0.6045928,0.0947776,0.10345687,0.8424895,-0.64888513,-0.36404198
-0.718044,-0.54489464,-0.5528931,-0.67437476,-0.751649,0.69169015,-0.4548844,0.16799058,0.647333,0.34337845,0.768222,-0.5589069,-0.02622995,-0.60465103,0.60356003,0.07263931,0.10326252,0.8425451,-0.6422805,-0.36360314
-0.71671444,-0.5438151,-0.55137634,-0.67370844,-0.7507972,0.69010377,-0.45283628,0.16757281,0.6463018,0.34272477,0.7669299,-0.5584145,-0.026135378,-0.6042371,0.6025423,0.06877653,0.10342543,0.842033,-0.64144576,-0.36486146
-0.71714145,-0.5439835,-0.5514901,-0.6736157,-0.75065404,0.68882316,-0.4526987,0.16739841,0.6464692,0.34246844,0.765998,-0.5586751,-0.027106147,-0.604351,0.6031591,0.06799762,0.10329146,0.842141,-0.641234,-0.36325523
-0.7150176,-0.5422927,-0.549662,-0.67310214,-0.7497579,0.68931335,-0.451669,0.16739108,0.64593196,0.34221208,0.76537675,-0.5571719,-0.02627923,-0.60350233,0.6020244,0.066395536,0.10352651,0.84175074,-0.64067894,-0.3654578
-0.71534824,-0.54259884,-0.54992294,-0.6730897,-0.7498983,0.6886145,-0.4521057,0.1673499,0.64615995,0.34233582,0.76518136,-0.55713844,-0.026643002,-0.6035379,0.60261065,0.06704903,0.103317134,0.84200144,-0.6407968,-0.3640495
-0.71525425,-0.5426759,-0.5499381,-0.67270625,-0.7496548,0.68838215,-0.4519578,0.16708268,0.64574397,0.34208253,0.7649457,-0.5571511,-0.026938582,-0.60336155,0.6022307,0.06695097,0.10338345,0.8417626,-0.6406215,-0.36396208
-0.7158643,-0.5431663,-0.5504914,-0.6734584,-0.75036156,0.6890945,-0.4520913,0.16745071,0.6459821,0.342676,0.7662803,-0.5579221,-0.026005292,-0.6038085,0.6023195,0.0672536,0.10335769,0.84196824,-0.64123714,-0.36480236
-0.7162921,-0.54337686,-0.55092424,-0.67330337,-0.75026584,0.6891861,-0.45274383,0.16754737,0.64621127,0.34231138,0.7658982,-0.55774415,-0.02674608,-0.6038044,0.60267115,0.06888605,0.103387274,0.8418982,-0.64108324,-0.36357963
-0.7167591,-0.5437534,-0.5513835,-0.67372346,-0.75073034,0.6895775,-0.4525319,0.16760042,0.6460684,0.3425892,0.7668168,-0.558501,-0.026113344,-0.6041781,0.6023393,0.06844544,0.10344627,0.8419093,-0.6414277,-0.36465788
-0.7161756,-0.54341304,-0.55081683,-0.6736601,-0.7505824,0.68976617,-0.4522358,0.16750382,0.646111,0.34273267,0.766824,-0.5582948,-0.025822954,-0.60408235,0.6023041,0.067589514,0.10341641,0.84200853,-0.641381,-0.36525688
-0.71578604,-0.54313445,-0.5504731,-0.6729229,-0.74991316,0.68869764,-0.45241323,0.1672741,0.64594173,0.34222296,0.76531607,-0.5574466,-0.027023448,-0.6035363,0.60248363,0.06780744,0.10338538,0.8418278,-0.640824,-0.3635562
-0.71602577,-0.5433603,-0.55073345,-0.6733713,-0.7503979,0.6895335,-0.45222744,0.1673839,0.64592147,0.34258142,0.76655895,-0.55807024,-0.02607017,-0.6039102,0.6022199,0.067626975,0.103394866,0.8419182,-0.6412262,-0.36489463
