0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.64679736,0.51622885,0.8265499,0.6075027,0.55575377,0.590543,0.4482291,0.8434776,-0.68936175,-0.5245062,0.7101378,0.7693306,0.893379,-0.6517161,-0.054510903,-0.7228973,-0.33388308,-0.2700806,0.50629485,0.088246234
0.66320556,0.5305205,0.83078146,0.5980402,0.5685541,0.58161306,0.4824798,0.83767277,-0.68145543,-0.5074612,0.7039753,0.78855896,0.8985343,-0.66113126,-0.16994554,-0.7318514,-0.22738431,-0.2669636,0.494226,0.09730249
0.72793555,0.59051985,0.8609761,0.58506286,0.59169626,0.63412505,0.49477687,0.8377312,-0.71988547,-0.5189185,0.73940694,0.8223078,0.88398325,-0.7294969,-0.086392336,-0.73328155,-0.021175541,-0.324008,0.4652188,0.05264823
0.67304134,0.46182033,0.82714003,0.5853722,0.4952662,0.6891367,0.48117372,0.8003392,-0.74021804,-0.54471326,0.6817082,0.75967026,0.82484406,-0.73694515,0.26039466,-0.71618664,-0.1627009,-0.1918624,0.43025813,0.041207865
0.6727295,0.5174945,0.8424676,0.59326756,0.5204736,0.6452288,0.4351302,0.8297483,-0.7296832,-0.5305776,0.7463298,0.7813215,0.8960259,-0.7124679,0.22680083,-0.72569287,-0.21796335,-0.24553773,0.47767416,0.06600746
0.7023819,0.42485374,0.8217584,0.577051,0.4787816,0.71346176,0.45444262,0.7769242,-0.73982966,-0.50974375,0.75571173,0.79066414,0.8021821,-0.7501324,0.27935234,-0.70464134,0.0056389607,-0.17781575,0.39547205,-0.059632357
0.6364855,0.23037729,0.80094665,0.5818436,0.2327537,0.7420937,0.40554348,0.72734356,-0.7363122,-0.48472074,0.7707494,0.76138526,0.84987235,-0.73658925,0.43848175,-0.6597224,-0.034719072,0.117854804,0.28835884,-0.16106413
0.63878876,0.40025517,0.81790614,0.5853833,0.3065135,0.7071801,0.4062555,0.7814272,-0.7414557,-0.51983213,0.75381833,0.7499012,0.84723496,-0.72854394,0.39452446,-0.6843758,-0.10752133,0.007296023,0.39796716,-0.042728014
0.64809376,0.36396438,0.8125898,0.5698409,0.31055373,0.72243315,0.43495202,0.72551084,-0.74102515,-0.4796768,0.733257,0.76504815,0.76039207,-0.7462859,0.39244962,-0.6872537,-0.007591561,0.08839815,0.35992134,0.051843997
0.62577766,0.17428122,0.77411216,0.540334,0.08486114,0.72758925,0.35791805,0.70106614,-0.7140753,-0.46669456,0.77285576,0.75659627,0.69266254,-0.7186905,0.4214158,-0.61893797,0.10262153,0.19962385,0.18517911,-0.16573955
0.6886219,0.5119414,0.8401509,0.5952855,0.5221336,0.6509584,0.4430694,0.81221,-0.7227493,-0.5013888,0.758797,0.803511,0.88525677,-0.72997475,0.15630129,-0.728659,-0.0114295315,-0.23120785,0.46312922,0.005823052
0.7408246,0.57334477,0.86237985,0.5810716,0.57706934,0.6575048,0.4873328,0.82128304,-0.7264392,-0.4949328,0.7825852,0.83810437,0.9065406,-0.7536801,0.02130974,-0.7346127,0.14388923,-0.3008384,0.4438037,-0.008382379
0.6663547,0.5075314,0.82564574,0.62296784,0.56802833,0.58009887,0.46601906,0.81858265,-0.67290473,-0.4914011,0.727956,0.8048623,0.88907456,-0.67341626,-0.21211946,-0.7226163,-0.120105006,-0.24462548,0.50811464,0.062417
0.6775364,0.46435058,0.8038293,0.63342935,0.5601013,0.5711477,0.33994982,0.7750606,-0.6417417,-0.4757116,0.7708755,0.8205062,0.85934514,-0.6684413,-0.1365908,-0.6603487,-0.06738272,-0.22286858,0.51379305,-0.035865597
0.7162085,0.515591,0.8411921,0.62480575,0.5813608,0.63512355,0.46050176,0.79966056,-0.7067386,-0.48309264,0.77645695,0.8318905,0.88701475,-0.71943796,-0.04583577,-0.7176483,0.045141798,-0.27011868,0.47997203,-0.00741475
0.67637235,0.5268204,0.83418727,0.6488138,0.64059556,0.60613716,0.2706142,0.7679288,-0.6752151,-0.48006666,0.8300341,0.85110736,0.8844943,-0.7378846,-0.0643971,-0.65873194,0.061409354,-0.35756406,0.5145283,-0.06882043
0.09747794,0.5035674,0.64301986,0.561755,0.63164985,0.6153041,-0.29714805,0.80071694,-0.6358937,-0.52107245,0.8220637,0.82099074,0.8520143,-0.72530663,0.1931581,-0.53133315,-0.023993867,-0.48351693,0.5244132,-0.11285305
0.60707873,0.32222474,0.79780143,0.55916184,0.16173321,0.7093633,0.33526704,0.75569254,-0.7271886,-0.49821472,0.76047,0.7610384,0.8419772,-0.7172678,0.40239632,-0.64342946,-0.04464897,0.047860775,0.30982825,-0.16971579
0.6996362,0.5196879,0.83956176,0.6131245,0.5620514,0.6302889,0.39874363,0.81637985,-0.7070794,-0.49082637,0.7717207,0.81895643,0.89605933,-0.71818125,0.032058183,-0.7213913,-0.019787125,-0.27515277,0.4814642,-0.008417119
0.7288016,0.51951474,0.85404676,0.58898664,0.5312181,0.6750406,0.46379423,0.79753894,-0.73285806,-0.4910941,0.79045624,0.8272876,0.8642286,-0.765038,0.19378546,-0.7194222,0.16096672,-0.22702512,0.4294023,-0.051153656
0.7182123,0.54494,0.8535295,0.6712232,0.62683105,0.60909027,0.4182051,0.79344344,-0.69750786,-0.48056507,0.7997754,0.84016526,0.8980911,-0.7371785,-0.11653582,-0.7096267,0.05394157,-0.31217843,0.51220655,-0.021346606
0.7319921,0.55126715,0.8382553,0.59540385,0.5700074,0.6575293,0.32821962,0.81023705,-0.71657306,-0.49274772,0.7919574,0.8380143,0.87060344,-0.7449567,0.14955984,-0.71726847,0.14079331,-0.31832197,0.4523486,-0.038916137
0.735403,0.530675,0.8422593,0.6488494,0.62037754,0.6272104,0.42636514,0.778996,-0.69591695,-0.4811537,0.809919,0.84430534,0.8854679,-0.74274695,-0.079592295,-0.6938442,0.12960953,-0.3096324,0.4915049,-0.057984766
0.18410978,0.49361554,0.7379013,0.6622734,0.624567,0.5780537,-0.30572423,0.8427187,-0.5359505,-0.5427444,0.7624707,0.7787443,0.8429242,-0.66231513,-0.0027424353,-0.4902164,-0.2191565,-0.45249078,0.5940934,-0.04317933
0.6124255,0.60821563,0.829303,0.6640013,0.6585132,0.6109644,0.12494539,0.830464,-0.70283014,-0.53006786,0.8113581,0.8363786,0.90796745,-0.7378888,0.004569755,-0.6370486,-0.099844866,-0.39687473,0.5364792,-0.04819321
0.67446476,0.5278053,0.8420637,0.6016183,0.5641203,0.6268855,0.45897645,0.8440778,-0.7128293,-0.53890866,0.72157556,0.77537197,0.90223014,-0.701311,0.08186449,-0.72623223,-0.32969934,-0.29497427,0.491839,0.0813112
