0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.022624156,0.43276674,-0.031723443,0.69557154,0.5493133,-0.5643688,0.69206995,-0.7174822,0.6769725,0.602093,-0.2281546,0.06205987,-0.09899931,0.5431903,-0.703784,0.67043,-0.78953177,-0.53068286,0.6130455,0.67176914
0.04341153,0.43525758,-0.02800889,0.69305253,0.54709643,-0.56297404,0.70215064,-0.7167964,0.6677615,0.5970725,-0.22466654,0.07796891,-0.08462034,0.5428029,-0.7012953,0.66678596,-0.7900176,-0.5225452,0.6119568,0.6701665
0.048046865,0.43597966,-0.02843419,0.6920157,0.54636323,-0.5623109,0.7038065,-0.71482325,0.66554046,0.5954429,-0.22550818,0.0810709,-0.09002444,0.54323715,-0.701338,0.6644614,-0.79022497,-0.5202014,0.6106102,0.66974014
0.058661684,0.4366862,-0.030121824,0.6895793,0.5438808,-0.5597273,0.7052594,-0.7129402,0.65855503,0.59236175,-0.2246422,0.091939114,-0.08802839,0.54275185,-0.69976795,0.65988255,-0.78990334,-0.5158126,0.6085846,0.66823953
0.06018291,0.43766192,-0.02943543,0.68986243,0.5449248,-0.5582147,0.70377684,-0.71475583,0.65729034,0.5915714,-0.22274946,0.096901394,-0.075018786,0.54202485,-0.69862044,0.66126496,-0.78900766,-0.5171948,0.6103562,0.6661529
0.057658043,0.43753704,-0.028536674,0.6900911,0.5451979,-0.55831444,0.7027473,-0.7155134,0.6586409,0.59191155,-0.22300448,0.094074175,-0.07492952,0.5419612,-0.69864255,0.6628617,-0.78906745,-0.5178195,0.6106544,0.66637516
0.06414822,0.43868378,-0.026605604,0.68919855,0.5447672,-0.55660105,0.703986,-0.71477056,0.65497315,0.5899996,-0.22124536,0.09852265,-0.06777711,0.54180354,-0.69803166,0.66239476,-0.7893727,-0.51592124,0.6105368,0.6648904
0.06897306,0.4393642,-0.025101136,0.6884901,0.54429954,-0.5552082,0.70455575,-0.7144836,0.6520635,0.5884185,-0.21962054,0.10340055,-0.05945666,0.54151255,-0.6971959,0.66153365,-0.78920454,-0.51477313,0.61074114,0.66334736
0.06261335,0.4383071,-0.02781624,0.68943655,0.5447903,-0.5564551,0.70319337,-0.7146549,0.6554288,0.590598,-0.22134565,0.098380245,-0.06949544,0.541727,-0.6981926,0.66192317,-0.78918046,-0.51673865,0.6106145,0.6647704
0.058560837,0.4378482,-0.027300404,0.69020087,0.545476,-0.5576283,0.70210606,-0.7157204,0.6578564,0.5918911,-0.2215871,0.09472561,-0.06984672,0.5417404,-0.6985971,0.6637249,-0.789267,-0.5181536,0.6112518,0.6657462
0.06190918,0.4384606,-0.028933702,0.6895875,0.5450388,-0.55693024,0.70390105,-0.7144728,0.6562264,0.5909435,-0.2222728,0.09717552,-0.07303263,0.54218644,-0.698643,0.661963,-0.7893424,-0.51669997,0.6103527,0.66540825
0.063724324,0.43868148,-0.027099045,0.6893548,0.5449104,-0.5563092,0.7040938,-0.71486723,0.6552205,0.5902322,-0.22122206,0.098572046,-0.06732987,0.5418173,-0.6980502,0.6623458,-0.78928274,-0.5163064,0.61073536,0.6646956
0.06955719,0.4401575,-0.030684445,0.6881132,0.54451585,-0.55288386,0.70419234,-0.71320546,0.651129,0.58823097,-0.2213053,0.10423087,-0.066984594,0.5419898,-0.69750535,0.6606037,-0.789039,-0.5143558,0.60983634,0.66244876
0.07683888,0.4407318,-0.03266765,0.6866317,0.54321295,-0.5513244,0.7059355,-0.71042013,0.6465879,0.58638746,-0.22084978,0.11083373,-0.067397304,0.54209214,-0.69715065,0.6562564,-0.78889394,-0.51191473,0.60863346,0.660811
0.062102385,0.43894517,-0.033595473,0.6896137,0.54538983,-0.5558574,0.7035763,-0.71331644,0.6557241,0.59128743,-0.22323889,0.098663166,-0.07895004,0.5426126,-0.69915825,0.66075927,-0.7891558,-0.51705635,0.60995555,0.6649037
-0.04325959,0.44632167,-0.21988195,0.693009,0.56277007,-0.47599998,0.723234,-0.61606246,0.7068832,0.6083261,-0.34559417,0.06337636,-0.45540017,0.60655934,-0.74843675,0.55664086,-0.7713114,-0.5441508,0.5523139,0.6497633
0.23989378,0.43964797,-0.096554786,0.62891155,0.49599242,-0.47888172,0.7014303,-0.56640095,0.4973388,0.5318686,-0.21875298,0.20871821,-0.14987533,0.5259578,-0.67721045,0.45092055,-0.7629397,-0.426778,0.56181437,0.5751949
0.17928302,0.44833714,-0.041796762,0.6604636,0.5245621,-0.502466,0.7064539,-0.655892,0.57287735,0.55199,-0.19969113,0.17216487,0.007522773,0.5314589,-0.6813241,0.5981283,-0.78424406,-0.47432122,0.59876734,0.6057004
0.18108717,0.44913128,-0.04217766,0.6606641,0.52522945,-0.50102586,0.7066181,-0.6534375,0.5738184,0.5513473,-0.19935021,0.1718696,0.014345712,0.5317832,-0.68151504,0.5998943,-0.7847258,-0.4750493,0.5995329,0.60300344
0.24900004,0.4516118,-0.09409747,0.63116294,0.5060446,-0.4441241,0.6930027,-0.5527031,0.5039038,0.52306634,-0.20279898,0.21357149,-0.020188155,0.52167016,-0.6707861,0.5052839,-0.76663995,-0.44088793,0.5777637,0.53193027
0.2698727,0.44342178,-0.09681318,0.6174469,0.4923553,-0.44261795,0.6908277,-0.5234577,0.4578895,0.51374966,-0.20436925,0.23401886,-0.08152335,0.5168061,-0.6679524,0.41907576,-0.7488461,-0.41964766,0.5604756,0.52707845
0.24430366,0.433386,-0.09152226,0.62453324,0.4922703,-0.47852057,0.70067006,-0.5563938,0.48114082,0.52954865,-0.21605249,0.21802334,-0.16516396,0.5231081,-0.6776095,0.40759507,-0.74971896,-0.41757748,0.554275,0.56818026
0.12681164,0.44754905,-0.039234214,0.6744478,0.53467166,-0.5240301,0.70933187,-0.6937724,0.6102554,0.5687549,-0.21223515,0.14331752,-0.027265674,0.5387096,-0.688457,0.63844204,-0.7871284,-0.4918693,0.6039382,0.6395
0.17755981,0.448818,-0.052389648,0.6606474,0.5259955,-0.50039136,0.70733654,-0.65296847,0.5758858,0.55434936,-0.2035677,0.16898784,-0.010192489,0.53298783,-0.6835105,0.5975799,-0.78410596,-0.47572517,0.5976699,0.6051455
0.17865431,0.45023018,-0.056443095,0.6601041,0.5247393,-0.49913323,0.70631504,-0.6542484,0.57375693,0.5529774,-0.20546962,0.17075445,-0.016311876,0.5332207,-0.68275017,0.6014646,-0.78466505,-0.47463122,0.5970789,0.60597175
0.22851092,0.44863,-0.07526108,0.63973916,0.50958097,-0.46950898,0.6986907,-0.59136677,0.52271885,0.53314805,-0.20193945,0.20138688,-0.02684025,0.5248704,-0.674767,0.5276029,-0.7742133,-0.4496501,0.5826051,0.5634879
0.20706995,0.44715557,-0.06692841,0.6479235,0.51443106,-0.48723277,0.70345914,-0.61996233,0.5437917,0.54294306,-0.20483586,0.1885718,-0.03771332,0.528323,-0.6786374,0.5515559,-0.77864075,-0.4584483,0.586838,0.5868987
0.20093799,0.45067194,-0.061708566,0.6514884,0.5186046,-0.48543766,0.70240074,-0.6302473,0.55284685,0.54303014,-0.20220585,0.18463331,-0.008702393,0.52928764,-0.6783424,0.57733953,-0.78129023,-0.46395478,0.59254485,0.58658016
0.20700228,0.44665816,-0.06654466,0.64778423,0.5140652,-0.48853245,0.70389783,-0.6188689,0.5448435,0.5427134,-0.20618775,0.18786131,-0.04399516,0.52843815,-0.67895234,0.54945827,-0.7786477,-0.4579536,0.5859672,0.5873348
0.15745255,0.44884655,-0.034460362,0.66760415,0.5305834,-0.5134328,0.7071821,-0.67696327,0.5911413,0.55846125,-0.2020401,0.16080223,0.01005647,0.5340848,-0.68393254,0.6235876,-0.78634995,-0.48400903,0.6037892,0.61966616
0.18653814,0.45068118,-0.057746757,0.6569473,0.5229364,-0.49461398,0.7049931,-0.6415108,0.56865823,0.54758203,-0.20636497,0.17459907,-0.012002136,0.53342813,-0.68228805,0.5917876,-0.7836251,-0.4703473,0.59522814,0.59740794
0.05774692,0.4437584,-0.089420855,0.6864677,0.545051,-0.53794533,0.705498,-0.69772536,0.6516182,0.59284616,-0.24491306,0.104847394,-0.16574374,0.5507628,-0.7053199,0.6432426,-0.7869928,-0.51451784,0.59752524,0.66360795
0.06761205,0.44373146,-0.0701365,0.6865712,0.5452852,-0.5409903,0.70769507,-0.7005832,0.6494644,0.5899272,-0.23674017,0.1036688,-0.13796188,0.5480761,-0.70298296,0.64848554,-0.78858286,-0.51230466,0.6016612,0.6609464
0.101811185,0.44652316,-0.06574158,0.67897695,0.5394852,-0.53145075,0.7084359,-0.6938586,0.62713474,0.5785321,-0.22851259,0.12991907,-0.10385721,0.54427594,-0.6966687,0.6393272,-0.78729546,-0.500949,0.60024464,0.6488643
0.08585717,0.4450843,-0.067950904,0.68318504,0.5427929,-0.5363019,0.70804423,-0.6972145,0.63795304,0.58493704,-0.23131442,0.1178267,-0.11757605,0.54598045,-0.7001709,0.64377844,-0.78819734,-0.5073766,0.60147834,0.65484345
0.109620705,0.4468233,-0.07390306,0.67679435,0.5380017,-0.5291374,0.70938426,-0.68774676,0.62149143,0.5768717,-0.23036066,0.13823421,-0.11298722,0.54481226,-0.6967962,0.6298556,-0.78589755,-0.49849242,0.59776217,0.64615625
0.07267195,0.44456178,-0.08160744,0.6845933,0.544032,-0.5366817,0.70656675,-0.6965103,0.6444726,0.58776486,-0.24023087,0.11322283,-0.15045786,0.54879856,-0.7027421,0.6416589,-0.78692853,-0.5102852,0.59873676,0.6581868
