brush_teeth,climb_stairs,comb_hair,descend_stairs,drink_glass,eat_meat,eat_soup,getup_bed,liedown_bed,pour_water,sitdown_chair,standup_chair,use_telephone,walk
0.002958391808595744,0.0024840767663053447,0.0028062855524604424,0.0023794680902908677,0.0037509164481391464,0.004960938878786333,0.002663574522511225,0.0029196683396105383,0.0022162197954789884,0.0035164998597121484,0.002487577072130934,0.004464614070272694,0.002297886536907513,0.0032132234313998437
0.004550493928493197,0.0038664892621121253,0.0033596447911142307,0.002687121110112212,0.00462379393568601,0.007066672177903937,0.003736212904954801,0.0034759533006045195,0.004125211988641277,0.0021307175200565766,0.0039450738078690775,0.0026652671757657277,0.0036589814030211307,0.002743195872464652
0.0019332918326514024,0.0033660456908478757,0.0021779308211662476,0.0032824778236237467,0.003201461570444656,0.003774917140416763,0.004621380574717071,0.002757627717558824,0.0020576627672032935,0.003365716362844266,0.002924907754729341,0.0036347114839722773,0.0036799413092994085,0.0029159148638887664
0.002014999934281297,0.0031508720724011704,0.00307386350617957,0.0029031962964316186,0.0020346236562645047,0.0032225015876308004,0.0034612437373841274,0.0034396412649549133,0.005114628410018365,0.0017344675468443952,0.002587113753247761,0.004649208016975663,0.004389278239763966,0.004484081216347056
0.004704073534385122,0.0023683251981755212,0.0035228673337067543,0.0027470998116350892,0.0026639455580324684,0.0035528877478035424,0.003870967927175144,0.002784874466516922,0.0027012656424788206,0.002218330346777203,0.002300247379238154,0.0033437938953702695,0.0030890907918546635,0.0019287143046217239
0.0029557393209619885,0.004224806106922554,0.002775184527700893,0.0043362577268973536,0.004523385266549126,0.0029329312187486947,0.0037420492386772324,0.0025893035954850227,0.002906474543509892,0.003157506137015337,0.0031638200666534192,0.0049919256451942725,0.0035898118924951356,0.0035514203338841924
0.0030290906918555224,0.0031269958893351815,0.003043719354485009,0.0035929171215828668,0.005290546593285496,0.003486339677760132,0.004547649864151037,0.00470299988026708,0.002495416750820855,0.0048761833666601095,0.0024665121639452065,0.0028046796233118835,0.0020585251988000756,0.0033276142890623023
0.0036201029794100527,0.0026718426297903768,0.0036697011985254596,0.004873368984711393,0.004082929789163717,0.0051175851269855,0.004224238915125714,0.002556842445569879,0.0026129386294861516,0.0029065448729642595,0.00118443737563047,0.0024834010359822624,0.002304873567406599,0.0019131930832184802
0.005564919464216602,0.0034528665596516503,0.005480713216328822,0.004368300235137668,0.006086275366207227,0.003484961646702671,0.0027616785803568325,0.002778964142082098,0.0058554636324917204,0.0034991336765516994,0.004117217591481035,0.0025943877808001954,0.004493917444767506,0.006708286931190146
0.0014643563769351875,0.0018163878440775058,0.001006722738290857,0.0026199392781636535,0.0011042255906035983,0.001150657528509348,0.0018804493912024057,0.003448483583850927,0.0003121445427686819,0.0010990097167968126,0.004078953960613059,0.0030011476519473533,0.0006130092235981921,0.001621016817588416
0.002065252412881367,0.002277814994909964,0.0024650479051811875,0.0019014979137606067,0.0040824204754416225,0.0027977225827036604,0.003272345042117023,0.0033525333083605463,0.0013746236982348174,0.003788295254089699,0.002086177352507048,0.002299529544546461,0.0028514975245547847,0.0037646828357203155
0.0059652192609306485,0.002855999181545019,0.0034787542148506,0.0027341397189785885,0.0013707575405073088,0.00124408254037747,0.0022239599455916984,0.003456171323565531,0.0025107458983432652,0.0024019363315437884,0.003555690789694732,0.003049587571946646,0.003358417240086665,0.0014247175984046809
0.004252352940444704,0.006236009146397135,0.0027978597543611926,0.004347290038143753,0.0019448278541609493,0.0027818601785256094,0.002306058675310598,0.005287823409949014,0.0025367518910840844,0.001946941883855247,0.002966123624347342,0.0037477464630742132,0.003987156393519022,0.0011465914877084914
0.0035100939615221537,0.0023554258706264216,0.0037011117276682594,0.0018140241255224913,0.00294330281214791,0.005419446795013352,0.004549180860747582,0.004256433816886002,0.0037413491424450984,0.0023922090239660485,0.0043401703276384545,0.002928845801926844,0.0035776093695861367,0.002531326864219115
0.003122873213404985,0.00270931996479878,0.0030865261677807203,0.00337060735186378,0.004378413159072209,0.0024543989218088723,0.0025932484202462022,0.0031728577414263724,0.0033742468020381004,0.003563063119987948,0.0032361312520569055,0.004147997784122828,0.006097109482178284,0.0040794150886866035
0.0029101243807155616,0.0024589345537729176,0.003585705480551765,0.0032186836873554104,0.0022130757638529346,0.001871339534249952,0.001839960209564678,0.0039003932738644635,0.004569346329941681,0.0027960809244016323,0.004204787189985953,0.005076902117389472,0.0030297021170800622,0.003222500521051613
0.005005542771712242,0.002474255958270275,0.005137184883809351,0.002044755497518295,0.002197382471433579,0.0031538547974743663,0.003081933279282582,0.004200271506077228,0.00315866149727125,0.0018032091829427023,0.004041731476064713,0.003457791554246835,0.003075384110661758,0.0022882414974283766
0.0035752632249206767,0.003377387747448373,0.003076578926337094,0.0036479888335581535,0.003865336208771421,0.0037059134104640854,0.004405360197313967,0.00583822304547191,0.0042454291907223765,0.006216414644689729,0.0032975681377132074,0.003989215863555302,0.0027447714293377906,0.003206947716101989
0.0033321202623113246,0.004197083452097278,0.00237926168092343,0.004940552421839395,0.0031503565984750065,0.002358138043214966,0.002708902540188894,0.003698090862970005,0.0050680386040813236,0.004400316177528696,0.0021203844219244285,0.004554683417783491,0.0032580204991198556,0.005362088890413307
0.0030004693090520547,0.002756402225525172,0.00227570578955511,0.004102286910397922,0.0039018792509447156,0.003951680189500048,0.005004018632657936,0.004381845126778461,0.0033411548264538054,0.003632201494903057,0.0036862747060472842,0.0031752251657082755,0.0035963854431157946,0.004227765561849061
0.0038295021307971715,0.0020500702234466065,0.002537679933116235,0.0018032986141643525,0.00180411247326344,0.0026817955000458596,0.0033610209807971225,0.0045733211860019135,0.00297788015396334,0.0020171895219870785,0.0037351944669300596,0.003955142639424723,0.004302558318158892,0.0032866168332125363
0.004623227770547672,0.0035621819624216257,0.003445424922136987,0.004014318406547451,0.0058588943381804905,0.005183087249770627,0.0036323648360570633,0.004167301847842719,0.0062125235344183535,0.003738618420410479,0.0037546289421968274,0.004936099212426688,0.0037635392083520043,0.002336966258558603
0.0032877939724509837,0.0032150171640108168,0.0024705980367034563,0.003858112719858422,0.003847684605802745,0.005304034953570952,0.002589954961428692,0.0025747078657976496,0.003032922495542929,0.0033630406391196867,0.0024124486604012022,0.0032169170279052104,0.003838703976430449,0.0032364913213999928
0.00367504542371843,0.003504882785706117,0.0049823927197167285,0.002940036896879979,0.004831299438152671,0.004670915742373628,0.004535839608628478,0.0024575943807847696,0.002400409096377937,0.004369553879702936,0.002250785425587948,0.0032003429123165965,0.0036213388426366445,0.003885274421628975
0.003775020498618665,0.003846584946992329,0.0022491564649522113,0.0039016651019279586,0.001663361020079767,0.0025095754938939414,0.0029910152436783202,0.0027923855811725572,0.0016724879022352384,0.0027750287759927906,0.004669605549516615,0.003288303417386405,0.0025152062383098145,0.0035406120848457067
0.003494880358055825,0.002556394450341382,0.0026222041466801667,0.0028435591268361465,0.001892213137603672,0.0038819233629134187,0.0023742357260745878,0.0025611238793002106,0.0024024885107670245,0.0030683921564700883,0.002276460087725529,0.005195852214118462,0.002405937892176229,0.0025859000198628222
0.0028836614191299166,0.0040314252678115585,0.0030878289536048213,0.004503951178677501,0.0030429076018656516,0.0033163714281487884,0.0038143996479371466,0.0029518301785856705,0.0033624221547354583,0.005775614033320639,0.003896104404698745,0.004530750305637884,0.0036266534320195626,0.0040489744123156325
0.002547927115690951,0.0038413650603779477,0.0022133049290036363,0.004581875770833193,0.004159841473832722,0.002165139606834092,0.0032019643881174412,0.003109924254735626,0.0024393540719578467,0.008054068092367752,0.0019314704873258737,0.0018288388479741828,0.0030432847851127945,0.003171671124266271
0.0049596532686732395,0.002815591483249682,0.0036597697714392734,0.0020209543518036003,0.00207644776049923,0.0028234138076841508,0.003521190723572313,0.0034511975974525,0.004228564102058614,0.0025694844016961906,0.0038810008575267765,0.0038334012585405732,0.003607713901610135,0.0033131242206304824
0.0038735993631114464,0.004858541392682403,0.006257183986287135,0.005314892316199087,0.0023572697560339737,0.002196589264208559,0.0019153904384334418,0.0024382706243517823,0.0028999491711579934,0.0023277653191716274,0.0022783615662368395,0.0033218742978062196,0.0031271148412400853,0.004926573014929161
0.0023652943918578404,0.004176717737853696,0.0034160938235391785,0.005114574203320932,0.001990519194159767,0.0018556338631648287,0.0015628215698389677,0.0031775477595267316,0.003127065336771624,0.002220066647592827,0.0033123134417076417,0.002107693994333487,0.002340512221504381,0.005725406879230909
0.0033856632081918202,0.0031457501082562188,0.0027081174929372226,0.0036088402351648237,0.004129859414394263,0.0050681911708092406,0.004587684296283227,0.0026222028776586815,0.004767622722557369,0.004551448877422908,0.0029123723317589496,0.002039793457003399,0.002180839301714581,0.003956712950320531
0.002104710973136546,0.002842893063233071,0.0018322417945296561,0.002741984425733462,0.002965642329618538,0.0016665493693538396,0.0019852134823714336,0.002815566367161261,0.0027529698093675223,0.004128472801516804,0.004028189717167406,0.004211319656439836,0.002253523031665493,0.003334312854547718
0.003531499198056705,0.0018823782950599963,0.0031464418484080823,0.0023345429920860134,0.0025205228150511666,0.002393449241706246,0.0032637648113203943,0.0030178020774743264,0.0023863267516107335,0.0026571932243155513,0.004041318068496117,0.003620311841409917,0.0026871423445330306,0.0016894003061390184
0.002673065156845415,0.0017819587273172285,0.0024000155618964427,0.0037492193734442684,0.001749761453389727,0.002028774473070351,0.002207712223035426,0.004028128586477559,0.00111041451178087,0.0028145313282326246,0.003256249247227745,0.002221972036185855,0.0010790002343779442,0.0011472796490288677
0.003400069330656946,0.003339511730748611,0.0034799406409978997,0.002202896490975803,0.004571284631070327,0.004380820970018186,0.005165066544113555,0.0027442793195007423,0.0034523266313710352,0.003170656100600556,0.0046212554626587675,0.0035966269796883126,0.0037001164920548897,0.004979620172387675
0.002850846086799662,0.0024668645662964213,0.0038462099753702773,0.002488485845239602,0.003249583210826844,0.004248317672907976,0.0027227850615589295,0.0021133212825557306,0.002489764156316353,0.003039081470412894,0.00328054927524845,0.0024998667142762158,0.0023916651133182765,0.0022801326418471486
0.0028652696739892946,0.002013555908813319,0.0027364302471060134,0.00198283076153014,0.00346883419723689,0.0037327475195025332,0.003227488517904564,0.0020442757647530082,0.0027014083000842406,0.0038993154686528327,0.0026087350882517363,0.0036027327552155767,0.003121956234239055,0.0035015986365765934
